GAMA ID,Area,Area th=1,Area th=2,Area th=3,Area th=4,Area th=5,Area th=6,Score 1,Score 2,Score 3,Score 4
623205,266,0,0,0,0,0,0,0,0,0,0
228005,120,0,0,0,0,0,0,0,0,0,0
418689,128,0,0,0,0,0,0,0,0,0,0
105576,99,0,0,0,0,0,0,0,0,0,0
227105,261,0,0,0,0,0,0,0,0,0,0
367415,246,0,0,0,0,0,0,0,0,0,0
342972,137,0,0,0,0,0,0,0,0,0,0
186318,378,0,0,0,0,0,0,0,0,0,0
170604,467,0,0,0,0,0,0,0,0,0,0
509891,338,0,0,0,0,0,0,0,0,0,0
300977,531,0,0,0,0,0,0,0,0,0,0
622004,406,0,0,0,0,0,0,0,0,0,0
298001,361,0,0,0,0,0,0,0,0,0,0
116529,384,0,0,0,0,0,0,0,0,0,0
250473,1159,0,0,0,0,0,0,0,0,0,0
144854,119,0,0,0,0,0,0,0,0,0,0
619085,130,0,0,0,0,0,0,0,0,0,0
568279,289,0,0,0,0,0,0,0,0,0,0
289992,335,0,0,0,0,0,0,0,0,0,0
559607,420,0,0,0,0,0,0,0,0,0,0
297956,234,0,0,0,0,0,0,0,0,0,0
98187,256,0,0,0,0,0,0,0,0,0,0
363000,241,0,0,0,0,0,0,0,0,0,0
130108,144,0,0,0,0,0,0,0,0,0,0
618871,581,0,0,0,0,0,0,0,0,0,0
419470,218,0,0,17,0,0,0,0,0,0,0
518525,218,0,0,0,0,0,0,0,0,0,0
184074,97,0,0,0,0,0,0,0,0,0,0
54787,259,0,0,0,0,0,0,0,0,0,0
543648,169,0,0,0,0,0,0,0,0,0,0
131517,696,0,0,0,0,0,0,0,0,0,0
485944,292,0,0,0,0,0,0,0,0,0,0
346048,176,0,0,0,0,0,0,0,0,0,0
619096,106,0,0,0,0,0,0,0,0,0,0
363681,286,0,0,0,0,0,0,0,0,0,0
143252,302,0,0,0,0,0,0,0,0,0,0
320282,479,0,0,0,0,0,0,0,0,0,0
363807,114,0,0,0,0,0,0,0,0,0,0
3878904,496,0,0,0,0,0,0,0,0,0,0
362815,2817,837,213,0,4,0,0,0.0,0.02162043376100884,0.0078452254171104,0.0003155445114976531
598923,271,0,0,0,0,0,0,0,0,0,0
509626,138,0,0,0,0,0,0,0,0,0,0
573684,103,0,0,0,0,0,0,0,0,0,0
297015,404,0,0,0,0,0,0,0,0,0,0
163968,928,0,0,0,0,0,0,0,0,0,0
137352,1491,7,0,0,0,0,0,0,0,0,0
382575,295,0,0,0,0,0,0,0,0,0,0
78516,39,0,0,0,0,0,0,0,0,0,0
362606,186,0,0,0,0,0,0,0,0,0,0
3880536,119,0,0,0,0,0,0,0,0,0,0
171138,398,0,0,0,0,0,0,0,0,0,0
116767,118,0,0,0,0,0,0,0,0,0,0
619500,163,0,0,0,0,0,0,0,0,0,0
568040,499,0,0,0,0,0,0,0,0,0,0
123653,127,0,0,0,0,0,0,0,0,0,0
36996,69,0,0,0,0,0,0,0,0,0,0
93476,95,0,0,0,0,0,0,0,0,0,0
545014,190,0,0,0,0,0,0,0,0,0,0
117108,344,0,0,0,0,0,0,0,0,0,0
263053,128,0,0,0,0,0,0,0,0,0,0
185061,594,0,0,0,0,0,0,0,0,0,0
362309,736,376,0,8,45,5,0,0,0,0,0
62991,152,0,0,0,0,0,0,0,0,0,0
511758,111,0,0,0,0,0,0,0,0,0,0
86034,143,0,0,0,0,0,0,0,0,0,0
30625,147,0,0,0,0,0,0,0,0,0,0
163650,96,0,0,0,0,0,0,0,0,0,0
136451,90,0,0,0,0,0,0,0,0,0,0
342999,140,0,0,0,0,0,0,0,0,0,0
250789,99,0,0,0,0,0,0,0,0,0,0
289886,269,0,0,0,0,0,0,0,0,0,0
23496,406,0,0,0,0,0,0,0,0,0,0
251886,106,0,0,0,0,0,0,0,0,0,0
177047,76,0,0,0,0,0,0,0,0,0,0
37010,487,0,0,0,0,0,0,0,0,0,0
324409,294,0,0,0,0,0,0,0,0,0,0
486263,114,0,0,0,0,0,0,0,0,0,0
55636,465,0,0,0,0,0,0,0,0,0,0
463556,208,0,0,0,0,0,0,0,0,0,0
619777,311,0,0,0,0,0,0,0,0,0,0
64689,77,0,0,0,0,0,0,0,0,0,0
273844,225,0,0,0,0,0,0,0,0,0,0
383046,198,0,0,0,0,0,0,0,0,0,0
509084,376,0,0,0,0,0,0,0,0,0,0
14976,102,0,0,0,0,0,0,0,0,0,0
569152,114,0,0,0,0,0,0,0,0,0,0
516914,146,0,0,0,0,0,0,0,0,0,0
544104,469,0,0,0,0,0,0,0,0,0,0
569247,218,0,0,0,0,0,0,0,0,0,0
273038,1092,0,109,0,0,0,0,0.0,0.009506366649223792,0.009981684981684981,0.0
545456,454,0,0,0,0,0,0,0,0,0,0
423739,174,0,0,0,0,0,0,0,0,0,0
49941,1769,0,0,0,0,0,0,0,0,0,0
3632114,114,0,0,0,0,0,0,0,0,0,0
16332,82,0,0,0,0,0,0,0,0,0,0
323282,201,0,0,0,0,0,0,0,0,0,0
505599,2346,1348,257,308,19,44,0,0.13128729752770674,0.06255835667600373,0.03695652173913044,0.02889078336648669
463637,799,0,0,0,0,0,0,0,0,0,0
55966,159,0,0,0,0,0,0,0,0,0,0
261077,564,0,0,0,0,0,0,0,0,0,0
347338,169,0,0,0,0,0,0,0,0,0,0
228829,192,0,0,0,0,0,0,0,0,0,0
3625080,371,0,0,0,0,0,0,0,0,0,0
273301,371,0,0,0,0,0,0,0,0,0,0
3891390,167,0,0,0,0,0,0,0,0,0,0
543447,89,0,0,0,0,0,0,0,0,0,0
522016,135,0,0,0,0,0,0,0,0,0,0
262084,215,0,0,0,0,0,0,0,0,0,0
592278,470,0,0,0,0,0,0,0,0,0,0
250172,124,0,0,0,0,0,0,0,0,0,0
417440,3297,0,0,0,0,0,0,0,0,0,0
62602,196,0,0,0,0,0,0,0,0,0,0
99664,208,0,0,0,0,0,0,0,0,0,0
266216,1020,0,0,0,0,0,0,0,0,0,0
585551,191,0,0,0,0,0,0,0,0,0,0
65384,582,0,0,0,0,0,0,0,0,0,0
536009,174,0,0,0,0,0,0,0,0,0,0
48430,466,0,0,0,0,0,0,0,0,0,0
6859,304,0,0,0,0,0,0,0,0,0,0
484801,144,0,0,0,0,0,0,0,0,0,0
535636,509,0,0,0,0,0,0,0,0,0,0
21901,251,0,0,0,0,0,0,0,0,0,0
584019,421,0,0,0,0,0,0,0,0,0,0
617999,142,0,0,0,0,0,0,0,0,0,0
262866,364,0,0,0,0,0,0,0,0,0,0
397206,464,0,0,0,0,0,0,0,0,0,0
24133,173,0,0,0,0,0,0,0,0,0,0
7996,245,0,0,0,0,0,0,0,0,0,0
99602,167,0,0,0,0,0,0,0,0,0,0
31370,374,0,0,0,0,0,0,0,0,0,0
105591,173,0,0,0,0,0,0,0,0,0,0
535802,219,0,0,0,0,0,0,0,0,0,0
623094,161,0,0,0,0,0,0,0,0,0,0
545129,662,0,0,0,0,0,0,0,0,0,0
511829,160,0,0,0,0,0,0,0,0,0,0
145535,250,0,0,0,0,0,0,0,0,0,0
7377,747,345,207,23,0,15,0,0.030789825970548863,0.05756358768406961,0.03734939759036145,0.0107095046854083
508991,376,0,0,0,0,0,0,0,0,0,0
123502,142,0,0,0,0,0,0,0,0,0,0
54965,262,0,0,0,0,0,0,0,0,0,0
266592,156,0,0,0,0,0,0,0,0,0,0
92884,92,0,0,0,0,0,0,0,0,0,0
56185,242,0,0,0,0,0,0,0,0,0,0
463263,148,0,0,0,0,0,0,0,0,0,0
388236,204,0,0,0,0,0,0,0,0,0,0
271590,181,0,0,0,0,0,0,0,0,0,0
107542,152,0,0,0,0,0,0,0,0,0,0
123807,162,0,0,0,0,0,0,0,0,0,0
492518,235,0,0,0,0,0,0,0,0,0,0
63447,492,0,0,0,0,0,0,0,0,0,0
251608,91,0,0,0,0,0,0,0,0,0,0
53725,221,0,0,0,0,0,0,0,0,0,0
251761,98,0,0,0,0,0,0,0,0,0,0
493866,157,0,0,0,0,0,0,0,0,0,0
302230,184,0,0,0,0,0,0,0,0,0,0
137082,232,0,0,0,0,0,0,0,0,0,0
16354,152,296,34,0,63,29,0,0,0,0,0
543669,2334,0,0,0,0,0,0,0,0,0,0
39196,510,0,0,0,0,0,0,0,0,0,0
165769,225,0,0,0,0,0,0,0,0,0,0
228756,415,0,0,0,0,0,0,0,0,0,0
493989,199,0,0,0,0,0,0,0,0,0,0
79134,360,0,0,0,0,0,0,0,0,0,0
343487,112,0,0,0,0,0,0,0,0,0,0
62244,320,0,0,0,0,0,0,0,0,0,0
323075,148,0,0,0,0,0,0,0,0,0,0
41232,256,0,0,0,0,0,0,0,0,0,0
363413,143,0,0,0,0,0,0,0,0,0,0
568099,104,0,0,0,0,0,0,0,0,0,0
300979,103,0,0,0,0,0,0,0,0,0,0
371878,132,0,0,0,0,0,0,0,0,0,0
107119,257,0,0,0,0,0,0,0,0,0,0
85459,218,0,0,0,0,0,0,0,0,0,0
91433,581,0,0,0,0,0,0,0,0,0,0
262367,131,0,0,0,0,0,0,0,0,0,0
267386,231,0,0,0,0,0,0,0,0,0,0
231903,180,0,0,0,0,0,0,0,0,0,0
297626,116,0,0,0,0,0,0,0,0,0,0
136409,169,0,0,0,0,0,0,0,0,0,0
543813,271,0,0,0,0,0,0,0,0,0,0
345535,164,0,0,0,0,0,0,0,0,0,0
534739,128,0,0,0,0,0,0,0,0,0,0
372451,94,0,0,0,0,0,0,0,0,0,0
228589,107,0,0,0,0,0,0,0,0,0,0
546062,86,0,0,0,0,0,0,0,0,0,0
47686,3835,2271,485,0,0,0,0,0.0,0.04024337244676228,0.012646675358539765,0.0
611064,243,0,0,0,0,0,0,0,0,0,0
107357,95,0,0,0,0,0,0,0,0,0,0
136863,140,0,0,0,0,0,0,0,0,0,0
184835,265,0,0,0,0,0,0,0,0,0,0
568026,174,0,0,0,0,0,0,0,0,0,0
425758,238,0,0,0,0,0,0,0,0,0,0
14540,127,0,0,0,0,0,0,0,0,0,0
601284,388,0,0,0,0,0,0,0,0,0,0
266743,5170,2073,452,0,0,0,0,0.0,0.02742009763286359,0.008742746615087041,0.0
375960,178,0,0,0,0,0,0,0,0,0,0
23088,215,0,0,0,0,0,0,0,0,0,0
323459,222,0,0,0,0,0,0,0,0,0,0
91499,127,0,0,0,0,0,0,0,0,0,0
54414,456,0,0,0,0,0,0,0,0,0,0
361842,205,0,0,0,0,0,0,0,0,0,0
511864,315,0,0,0,0,0,0,0,0,0,0
3615280,243,0,0,0,0,0,0,0,0,0,0
425916,142,0,0,0,0,0,0,0,0,0,0
31212,655,0,0,0,0,0,0,0,0,0,0
560355,441,0,0,0,0,0,0,0,0,0,0
513113,134,0,0,0,0,0,0,0,0,0,0
593241,217,0,0,0,0,0,0,0,0,0,0
177192,241,0,0,0,0,0,0,0,0,0,0
77935,584,0,0,0,0,0,0,0,0,0,0
341889,121,0,0,0,0,0,0,0,0,0,0
28817,146,0,0,0,0,0,0,0,0,0,0
107827,130,0,0,0,0,0,0,0,0,0,0
560095,193,0,0,0,0,0,0,0,0,0,0
7791,106,0,0,0,0,0,0,0,0,0,0
592559,102,0,0,0,0,0,0,0,0,0,0
345605,159,0,0,0,0,0,0,0,0,0,0
487012,257,0,0,0,0,0,0,0,0,0,0
266961,110,0,0,0,0,0,0,0,0,0,0
144630,305,0,0,0,0,0,0,0,0,0,0
3873746,324,0,0,0,0,0,0,0,0,0,0
567984,408,0,0,0,0,0,0,0,0,0,0
504489,198,0,0,0,0,0,0,0,0,0,0
380767,442,0,0,0,0,0,0,0,0,0,0
595029,116,0,0,0,0,0,0,0,0,0,0
298663,287,0,0,0,0,0,0,0,0,0,0
559816,169,0,0,0,0,0,0,0,0,0,0
656652,341,0,0,0,0,0,0,0,0,0,0
123685,261,0,0,0,0,0,0,0,0,0,0
320549,524,0,0,0,0,0,0,0,0,0,0
362213,444,0,0,0,0,0,0,0,0,0,0
178890,673,71,0,0,0,0,0,0,0,0,0
78685,270,0,0,0,0,0,0,0,0,0,0
594580,379,0,0,0,0,0,0,0,0,0,0
543602,361,0,0,0,0,0,0,0,0,0,0
53669,192,0,0,0,0,0,0,0,0,0,0
618108,709,0,0,0,0,0,0,0,0,0,0
186508,340,0,0,0,0,0,0,0,0,0,0
116593,244,0,0,0,0,0,0,0,0,0,0
97779,182,0,0,0,0,0,0,0,0,0,0
64093,199,0,0,0,0,0,0,0,0,0,0
41303,133,0,0,0,0,0,0,0,0,0,0
98844,359,0,0,0,0,0,0,0,0,0,0
105790,117,0,0,0,0,0,0,0,0,0,0
39767,567,0,0,0,0,0,0,0,0,0,0
460403,154,0,0,0,0,0,0,0,0,0,0
266099,6333,1750,261,0,0,0,0,0.0,0.01708360590407014,0.004121269540502132,0.0
622286,319,0,0,0,0,0,0,0.0,0.0,0.0,0.0
536698,247,0,0,0,0,0,0,0.0,0.0,0.0,0.0
493335,90,0,0,0,0,0,0,0.0,0.0,0.0,0.0
77707,710,0,0,0,0,0,0,0.0,0.0,0.0,0.0
77529,190,0,0,0,0,0,0,0.0,0.0,0.0,0.0
618049,282,0,0,0,0,0,0,0.0,0.0,0.0,0.0
512539,231,0,0,0,0,0,0,0.0,0.0,0.0,0.0
172282,190,0,0,0,0,0,0,0.0,0.0,0.0,0.0
623154,328,0,0,0,0,0,0,0.0,0.0,0.0,0.0
265087,239,0,0,0,0,0,0,0.0,0.0,0.0,0.0
28823,558,0,0,0,0,0,0,0.0,0.0,0.0,0.0
573755,229,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3882405,456,0,0,0,0,0,0,0.0,0.0,0.0,0.0
537186,1676,1,0,0,0,0,0,0.0,0.0,0.0,0.0
320113,108,0,0,0,0,0,0,0.0,0.0,0.0,0.0
252091,1150,0,0,0,0,0,0,0.0,0.0,0.0,0.0
324538,459,0,0,0,0,0,0,0.0,0.0,0.0,0.0
249653,506,0,0,0,0,0,0,0.0,0.0,0.0,0.0
743540,81,0,0,0,0,0,0,0.0,0.0,0.0,0.0
91598,139,0,0,0,0,0,0,0.0,0.0,0.0,0.0
508266,134,0,0,0,0,0,0,0.0,0.0,0.0,0.0
85885,138,0,0,0,0,0,0,0.0,0.0,0.0,0.0
39411,534,0,0,0,0,0,0,0.0,0.0,0.0,0.0
260830,165,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16164,1206,1319,880,503,108,102,8,0.41708126036484244,0.22024796651662323,0.176575456053068,0.11511885019347706
250251,4821,0,0,0,0,0,0,0.0,0.0,0.0,0.0
85870,267,0,0,0,0,0,0,0.0,0.0,0.0,0.0
262018,4062,1691,885,0,0,0,0,0.0,0.04057349182903097,0.021787296898079764,0.0
106617,51,0,0,0,0,0,0,0.0,0.0,0.0,0.0
594441,342,0,0,0,0,0,0,0.0,0.0,0.0,0.0
54537,339,0,0,0,0,0,0,0.0,0.0,0.0,0.0
219838,668,0,0,0,0,0,0,0,0,0,0
559394,1141,0,0,0,0,0,0,0,0,0,0
561516,210,0,0,0,0,0,0,0,0,0,0
62877,437,0,0,0,0,0,0,0,0,0,0
230143,115,0,0,0,0,0,0,0,0,0,0
145332,601,0,0,0,0,0,0,0,0,0,0
3852341,242,0,0,0,0,0,0,0,0,0,0
610062,537,0,0,0,0,0,0,0,0,0,0
511824,372,0,0,0,0,0,0,0,0,0,0
512540,143,0,0,0,0,0,0,0,0,0,0
362706,251,0,0,0,0,0,0,0,0,0,0
423180,190,0,0,0,0,0,0,0,0,0,0
279781,152,0,0,0,0,0,0,0,0,0,0
342805,104,0,0,0,0,0,0,0,0,0,0
610356,209,0,0,0,0,0,0,0,0,0,0
85961,248,0,0,0,0,0,0,0,0,0,0
3551699,408,0,0,0,0,0,0,0,0,0,0
106765,182,0,0,0,0,0,0,0,0,0,0
261221,647,0,0,0,0,0,0,0,0,0,0
3852184,3201,0,0,0,0,0,0,0,0,0,0
239951,262,0,0,0,0,0,0,0,0,0,0
561983,191,0,0,0,0,0,0,0,0,0,0
105609,330,0,0,0,0,0,0,0,0,0,0
221094,174,0,0,0,0,0,0,0,0,0,0
386897,99,0,0,0,0,0,0,0,0,0,0
164412,331,0,0,0,0,0,0,0,0,0,0
345823,178,0,0,0,0,0,0,0,0,0,0
3581627,132,0,0,0,0,0,0,0,0,0,0
544944,235,0,0,0,0,0,0,0,0,0,0
63656,131,0,0,0,0,0,0,0,0,0,0
204512,225,0,0,0,0,0,0,0,0,0,0
288202,1079,0,0,0,0,0,0,0,0,0,0
131089,171,0,0,0,0,0,0,0,0,0,0
55048,509,0,0,0,0,0,0,0,0,0,0
252102,110,0,0,0,0,0,0,0,0,0,0
592510,113,0,0,0,0,0,0,0,0,0,0
363554,481,0,0,0,0,0,0,0,0,0,0
230984,231,0,0,0,0,0,0,0,0,0,0
544052,529,0,0,0,0,0,0,0,0,0,0
567988,122,0,0,0,0,0,0,0,0,0,0
39981,229,0,0,0,0,0,0,0,0,0,0
512321,243,0,0,0,0,0,0,0,0,0,0
516973,1773,0,0,0,0,0,0,0,0,0,0
143571,355,0,0,0,0,0,0,0,0,0,0
204839,2189,0,0,0,0,0,0,0,0,0,0
28694,160,0,0,0,0,0,0,0,0,0,0
320212,132,0,0,0,0,0,0,0,0,0,0
69437,861,0,0,0,0,0,0,0,0,0,0
345454,332,0,0,0,0,0,0,0,0,0,0
367251,151,0,0,0,0,0,0,0,0,0,0
49300,222,0,0,0,0,0,0,0,0,0,0
16663,226,0,0,0,0,0,0,0,0,0,0
16379,804,0,0,0,0,0,0,0,0,0,0
569595,151,0,0,0,0,0,0,0,0,0,0
32486,488,0,0,0,0,0,0,0,0,0,0
165150,211,0,0,0,0,0,0,0,0,0,0
217027,257,0,0,0,0,0,0,0,0,0,0
302856,484,0,0,0,0,0,0,0,0,0,0
228514,537,0,0,0,0,0,0,0,0,0,0
39485,185,0,0,0,0,0,0,0,0,0,0
266343,1273,426,0,0,0,0,0,0,0,0,0
610357,291,0,0,0,0,0,0,0,0,0,0
78153,219,0,0,0,0,0,0,0,0,0,0
16728,590,0,0,0,0,0,0,0,0,0,0
559692,333,0,0,0,0,0,0,0,0,0,0
320309,171,0,0,0,0,0,0,0,0,0,0
622576,240,0,0,0,0,0,0,0,0,0,0
366964,248,0,0,0,0,0,0,0,0,0,0
361647,131,0,0,0,0,0,0,0,0,0,0
137131,253,0,0,0,0,0,0,0,0,0,0
238054,143,0,0,0,0,0,0,0,0,0,0
77540,91,0,0,0,0,0,0,0,0,0,0
231908,116,0,0,0,0,0,0,0,0,0,0
302462,457,0,0,0,0,0,0,0,0,0,0
143868,192,0,0,0,0,0,0,0,0,0,0
512249,361,0,0,0,0,0,0,0,0,0,0
145492,223,0,0,0,0,0,0,0,0,0,0
116369,233,0,0,0,0,0,0,0,0,0,0
263070,900,711,144,0,30,39,0,0.0,0.06952380952380953,0.0335,0.019444444444444445
240452,667,65,0,0,0,0,0,0,0,0,0
240091,261,0,0,0,0,0,0,0,0,0,0
138047,1203,0,0,0,0,0,0,0,0,0,0
519036,284,0,0,0,0,0,0,0,0,0,0
301885,3429,3037,1824,368,166,82,0,0.10731991834354039,0.12308183699259814,0.08495188101487314,0.035287255759696705
323920,109,0,0,0,0,0,0,0,0,0,0
535606,156,0,0,0,0,0,0,0,0,0,0
266221,292,0,0,0,0,0,0,0,0,0,0
70636,151,0,0,0,0,0,0,0,0,0,0
266340,151,0,0,0,0,0,0,0,0,0,0
324656,186,0,0,0,0,0,0,0,0,0,0
171875,920,47,255,188,41,11,0,0.20434782608695654,0.06935817805383022,0.07027173913043479,0.04728260869565217
145037,406,0,0,0,0,0,0,0,0,0,0
84377,255,0,0,0,0,0,0,0,0,0,0
39303,629,0,0,0,0,0,0,0,0,0,0
3875595,245,0,0,0,0,0,0,0,0,0,0
296481,268,0,0,0,0,0,0,0,0,0,0
24307,240,0,0,0,0,0,0,0,0,0,0
144733,319,0,0,0,0,0,0,0,0,0,0
105704,102,0,0,0,0,0,0,0,0,0,0
196271,164,0,0,0,0,0,0,0,0,0,0
23238,392,0,0,0,0,0,0,0,0,0,0
54275,230,0,0,0,0,0,0,0,0,0,0
402820,175,0,0,0,0,0,0,0,0,0,0
601547,127,0,0,0,0,0,0,0,0,0,0
16022,642,0,0,0,0,0,0,0,0,0,0
172489,269,0,0,0,0,0,0,0,0,0,0
262043,240,0,0,0,0,0,0,0,0,0,0
535005,173,0,0,0,0,0,0,0,0,0,0
78663,212,0,0,0,0,0,0,0,0,0,0
209082,124,0,0,0,0,0,0,0,0,0,0
618636,122,0,0,0,0,0,0,0,0,0,0
3575732,115,0,0,0,0,0,0,0,0,0,0
165205,1087,0,0,0,0,0,0,0,0,0,0
23998,600,0,0,0,0,0,0,0,0,0,0
3583522,326,0,0,0,0,0,0,0,0,0,0
367538,496,0,0,0,0,0,0,0,0,0,0
172216,325,0,0,0,0,0,0,0,0,0,0
543638,524,0,0,0,0,0,0,0,0,0,0
273862,217,0,0,0,0,0,0,0,0,0,0
647217,198,0,0,0,0,0,0,0,0,0,0
595056,118,0,0,0,0,0,0,0,0,0,0
250249,720,0,0,0,0,0,0,0,0,0,0
219992,303,0,0,0,0,0,0,0,0,0,0
376124,192,0,0,0,0,0,0,0,0,0,0
39546,202,0,0,0,0,0,0,0,0,0,0
585501,416,0,0,0,0,0,0,0,0,0,0
545048,127,0,0,0,0,0,0,0,0,0,0
568744,204,0,0,0,0,0,0,0,0,0,0
93671,618,0,0,0,0,0,0,0,0,0,0
536923,411,0,0,0,0,0,0,0,0,0,0
535506,381,0,0,0,0,0,0,0,0,0,0
362198,2339,2151,1539,607,230,229,0,0.25951261222744765,0.18556973879761396,0.14886703719538263,0.09229965322312479
219677,600,0,0,0,0,0,0,0,0,0,0
165155,125,0,0,0,0,0,0,0,0,0,0
78112,205,0,0,0,0,0,0,0,0,0,0
419572,158,0,0,0,0,0,0,0,0,0,0
422562,179,0,0,0,0,0,0,0,0,0,0
273679,90,0,0,0,0,0,0,0,0,0,0
93257,222,0,0,0,0,0,0,0,0,0,0
164553,135,0,0,0,0,0,0,0,0,0,0
324131,276,0,0,0,0,0,0,0,0,0,0
381386,144,0,0,0,0,0,0,0,0,0,0
54330,175,0,0,0,0,0,0,0,0,0,0
131878,221,0,0,0,0,0,0,0,0,0,0
47735,233,0,0,0,0,0,0,0,0,0,0
584204,150,0,0,0,0,0,0,0,0,0,0
298391,213,0,0,0,0,0,0,0,0,0,0
509412,149,0,0,0,0,0,0,0,0,0,0
124429,251,0,0,0,0,0,0,0,0,0,0
273654,1680,0,0,0,0,0,0,0,0,0,0
561549,187,0,0,0,0,0,0,0,0,0,0
93752,108,0,0,0,0,0,0,0,0,0,0
47616,153,0,0,0,0,0,0,0,0,0,0
324327,94,0,0,0,0,0,0,0,0,0,0
22834,1326,0,0,0,0,0,0,0,0,0,0
3592989,865,0,0,0,0,0,0,0,0,0,0
585564,91,0,0,0,0,0,0,0,0,0,0
318727,295,0,0,0,0,0,0,0,0,0,0
64542,113,0,0,0,0,0,0,0,0,0,0
371274,247,0,0,0,0,0,0,0,0,0,0
298079,112,0,0,0,0,0,0,0,0,0,0
536332,326,0,0,0,0,0,0,0,0,0,0
129724,311,0,0,0,0,0,0,0,0,0,0
287793,85,0,0,0,0,0,0,0,0,0,0
3892291,557,0,0,0,0,0,0,0,0,0,0
215336,969,0,0,0,0,0,0,0,0,0,0
261758,292,0,0,0,0,0,0,0,0,0,0
65243,209,0,0,0,0,0,0,0,0,0,0
513236,970,0,0,0,0,0,0,0,0,0,0
177488,156,0,0,0,0,0,0,0,0,0,0
558889,1311,0,0,0,0,0,0,0,0,0,0
30474,190,0,0,0,0,0,0,0,0,0,0
485602,120,0,0,0,0,0,0,0,0,0,0
493750,103,0,0,0,0,0,0,0,0,0,0
24248,258,0,0,0,0,0,0,0,0,0,0
573998,351,0,0,0,0,0,0,0,0,0,0
617769,132,0,0,0,0,0,0,0,0,0,0
262736,92,0,0,0,0,0,0,0,0,0,0
71042,235,0,0,0,0,0,0,0,0,0,0
544763,157,0,0,0,0,0,0,0,0,0,0
116948,175,0,0,0,0,0,0,0,0,0,0
21930,227,0,0,0,0,0,0,0,0,0,0
569374,161,0,0,0,0,0,0,0,0,0,0
251167,56,0,0,0,0,0,0,0,0,0,0
288485,134,0,0,0,0,0,0,0,0,0,0
238159,268,0,0,0,0,0,0,0,0,0,0
574147,409,0,0,0,0,0,0,0,0,0,0
144365,728,0,0,0,0,0,0,0,0,0,0
79639,192,0,0,0,0,0,0,0,0,0,0
145457,171,0,0,0,0,0,0,0,0,0,0
143134,165,0,0,0,0,0,0,0,0,0,0
116715,277,0,0,0,0,0,0,0,0,0,0
265868,1004,98,47,0,0,68,0,0.0,0.025232403718459494,0.021613545816733068,0.018813634351482957
423109,139,0,0,0,0,0,0,0.0,0.0,0.0,0.0
62424,109,0,0,0,0,0,0,0.0,0.0,0.0,0.0
622394,551,0,0,0,0,0,0,0.0,0.0,0.0,0.0
262818,166,0,0,0,0,0,0,0.0,0.0,0.0,0.0
610437,207,0,0,0,0,0,0,0.0,0.0,0.0,0.0
47606,398,0,0,0,0,0,0,0.0,0.0,0.0,0.0
300417,185,0,0,0,0,0,0,0.0,0.0,0.0,0.0
381716,185,0,0,0,0,0,0,0.0,0.0,0.0,0.0
320328,231,0,0,0,0,0,0,0.0,0.0,0.0,0.0
240050,706,0,0,0,0,0,0,0.0,0.0,0.0,0.0
125696,712,0,0,0,0,0,0,0.0,0.0,0.0,0.0
660052,355,0,0,0,0,0,0,0.0,0.0,0.0,0.0
423479,576,0,0,0,0,0,0,0.0,0.0,0.0,0.0
387046,192,0,0,0,0,0,0,0.0,0.0,0.0,0.0
130111,202,0,0,0,0,0,0,0.0,0.0,0.0,0.0
278317,219,0,0,0,0,0,0,0.0,0.0,0.0,0.0
265714,186,0,0,0,0,0,0,0.0,0.0,0.0,0.0
610870,188,0,0,0,0,0,0,0.0,0.0,0.0,0.0
396700,135,0,0,0,0,0,0,0.0,0.0,0.0,0.0
573894,299,0,0,0,0,0,0,0.0,0.0,0.0,0.0
636366,306,0,0,0,0,0,0,0.0,0.0,0.0,0.0
422604,448,0,0,0,0,0,0,0.0,0.0,0.0,0.0
619231,213,0,0,0,0,0,0,0.0,0.0,0.0,0.0
512730,75,0,0,0,0,0,0,0.0,0.0,0.0,0.0
49141,153,0,0,0,0,0,0,0.0,0.0,0.0,0.0
511449,68,0,0,0,0,0,0,0.0,0.0,0.0,0.0
508326,225,0,0,0,0,0,0,0.0,0.0,0.0,0.0
251309,1354,0,0,0,0,0,0,0.0,0.0,0.0,0.0
49412,778,0,0,0,0,0,0,0.0,0.0,0.0,0.0
656741,224,0,0,0,0,0,0,0.0,0.0,0.0,0.0
561020,4019,23,0,0,0,0,0,0.0,0.0,0.0,0.0
535135,277,28,0,0,0,0,0,0,0,0,0
561123,112,0,0,0,0,0,0,0,0,0,0
15812,129,0,0,0,0,0,0,0,0,0,0
47478,222,0,0,0,0,0,0,0,0,0,0
342626,69,0,0,0,0,0,0,0,0,0,0
278080,87,0,0,0,0,0,0,0,0,0,0
610343,381,0,0,0,0,0,0,0,0,0,0
463631,219,0,0,0,0,0,0,0,0,0,0
227985,116,0,0,0,0,0,0,0,0,0,0
238406,2079,2007,1436,955,390,282,25,0.45935545935545935,0.2488375821709155,0.213011063011063,0.15993265993265993
656784,190,0,0,0,0,0,0,0,0,0,0
3911975,288,0,0,0,0,0,0,0,0,0,0
16678,106,0,0,0,0,0,0,0,0,0,0
585698,685,0,0,0,0,0,0,0,0,0,0
517188,348,0,0,0,0,0,0,0,0,0,0
123687,640,0,0,0,0,0,0,0,0,0,0
106799,225,0,0,0,0,0,0,0,0,0,0
129781,259,0,0,0,0,0,0,0,0,0,0
107030,77,0,0,0,0,0,0,0,0,0,0
