,TN U-Net,FP U-Net,FN U-Net,TP U-Net,TN Sky,FP Sky,FN Sky,TP Sky
2050,15676.0,3.0,637.0,68.0,15679.0,0.0,705.0,0.0
2051,14307.0,100.0,1248.0,729.0,14407.0,0.0,1977.0,0.0
2052,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2053,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2054,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2055,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2056,14190.0,131.0,1053.0,1010.0,14321.0,0.0,2063.0,0.0
2057,15560.0,1.0,477.0,346.0,15561.0,0.0,823.0,0.0
2058,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2059,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2060,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2061,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2062,15658.0,0.0,722.0,4.0,15658.0,0.0,726.0,0.0
2063,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2064,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2065,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2066,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2067,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2068,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2069,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2070,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2071,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2072,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2073,16359.0,0.0,25.0,0.0,16359.0,0.0,25.0,0.0
2074,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2075,16040.0,344.0,0.0,0.0,16384.0,0.0,0.0,0.0
2076,15010.0,0.0,1241.0,133.0,15010.0,0.0,1374.0,0.0
2077,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2078,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2079,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2080,15899.0,0.0,485.0,0.0,15899.0,0.0,485.0,0.0
2081,15589.0,172.0,80.0,543.0,15761.0,0.0,623.0,0.0
2082,16248.0,0.0,136.0,0.0,16248.0,0.0,136.0,0.0
2083,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2084,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2085,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2086,15217.0,348.0,181.0,638.0,15565.0,0.0,819.0,0.0
2087,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2088,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2089,13356.0,97.0,1479.0,1452.0,13453.0,0.0,2931.0,0.0
2090,14913.0,55.0,936.0,480.0,14968.0,0.0,1416.0,0.0
2091,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2092,15265.0,712.0,261.0,146.0,15977.0,0.0,407.0,0.0
2093,16373.0,11.0,0.0,0.0,16384.0,0.0,0.0,0.0
2094,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2095,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2096,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2097,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2098,15112.0,73.0,353.0,846.0,15185.0,0.0,1199.0,0.0
2099,15632.0,5.0,591.0,156.0,15637.0,0.0,747.0,0.0
2100,13747.0,108.0,2240.0,289.0,13855.0,0.0,2529.0,0.0
2101,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2102,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2103,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2104,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2105,14208.0,642.0,1432.0,102.0,14850.0,0.0,1534.0,0.0
2106,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2107,15070.0,1314.0,0.0,0.0,16384.0,0.0,0.0,0.0
2108,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2109,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2110,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2111,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2112,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2113,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2114,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2115,15253.0,591.0,471.0,69.0,15844.0,0.0,540.0,0.0
2116,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2117,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2118,10534.0,34.0,3548.0,2268.0,10568.0,0.0,5816.0,0.0
2119,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2120,15611.0,4.0,727.0,42.0,15615.0,0.0,769.0,0.0
2121,13258.0,128.0,835.0,2163.0,13386.0,0.0,2998.0,0.0
2122,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2123,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2124,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2125,14126.0,666.0,829.0,763.0,14792.0,0.0,1592.0,0.0
2126,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2127,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2128,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2129,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2130,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2131,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2132,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2133,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2134,15520.0,0.0,864.0,0.0,15520.0,0.0,864.0,0.0
2135,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2136,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2137,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2138,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2139,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2140,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2141,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2142,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2143,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2144,15753.0,0.0,631.0,0.0,15753.0,0.0,631.0,0.0
2145,15943.0,0.0,433.0,8.0,15943.0,0.0,441.0,0.0
2146,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2147,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2148,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2149,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2150,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2151,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2152,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2153,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2154,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2155,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2156,11352.0,20.0,4146.0,866.0,11372.0,0.0,5012.0,0.0
2157,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2158,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2159,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2160,16080.0,304.0,0.0,0.0,16384.0,0.0,0.0,0.0
2161,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2162,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2163,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2164,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2165,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2166,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2167,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2168,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2169,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2170,15778.0,0.0,606.0,0.0,15778.0,0.0,606.0,0.0
2171,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2172,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2173,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2174,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2175,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2176,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2177,15668.0,0.0,614.0,102.0,15668.0,0.0,716.0,0.0
2178,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2179,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2180,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2181,16356.0,0.0,28.0,0.0,16356.0,0.0,28.0,0.0
2182,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2183,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2184,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2185,15786.0,510.0,71.0,17.0,16296.0,0.0,88.0,0.0
2186,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2187,15588.0,0.0,786.0,10.0,15588.0,0.0,796.0,0.0
2188,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2189,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2190,15728.0,589.0,38.0,29.0,16317.0,0.0,67.0,0.0
2191,14083.0,398.0,816.0,1087.0,14481.0,0.0,1903.0,0.0
2192,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2193,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2194,15706.0,157.0,482.0,39.0,15863.0,0.0,521.0,0.0
2195,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2196,16163.0,221.0,0.0,0.0,16384.0,0.0,0.0,0.0
2197,15214.0,218.0,275.0,677.0,15432.0,0.0,952.0,0.0
2198,15539.0,110.0,488.0,247.0,15649.0,0.0,735.0,0.0
2199,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2200,15366.0,0.0,958.0,60.0,15366.0,0.0,1018.0,0.0
2201,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2202,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2203,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2204,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2205,15460.0,56.0,283.0,585.0,15516.0,0.0,868.0,0.0
2206,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2207,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2208,15732.0,56.0,302.0,294.0,15788.0,0.0,596.0,0.0
2209,14907.0,522.0,376.0,579.0,15429.0,0.0,955.0,0.0
2210,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2211,14805.0,115.0,1064.0,400.0,14920.0,0.0,1464.0,0.0
2212,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2213,15493.0,407.0,83.0,401.0,15900.0,0.0,484.0,0.0
2214,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2215,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2216,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2217,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2218,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2219,15838.0,0.0,545.0,1.0,15838.0,0.0,546.0,0.0
2220,14695.0,18.0,1151.0,520.0,14713.0,0.0,1671.0,0.0
2221,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2222,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2223,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2224,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2225,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2226,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2227,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2228,14912.0,331.0,298.0,843.0,15243.0,0.0,1141.0,0.0
2229,16343.0,0.0,41.0,0.0,16343.0,0.0,41.0,0.0
2230,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2231,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2232,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2233,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2234,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2235,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2236,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2237,14410.0,287.0,976.0,711.0,14697.0,0.0,1687.0,0.0
2238,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2239,16236.0,0.0,148.0,0.0,16236.0,0.0,148.0,0.0
2240,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2241,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2242,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2243,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2244,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2245,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2246,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2247,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2248,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2249,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2250,14382.0,5.0,1575.0,422.0,14387.0,0.0,1997.0,0.0
2251,15712.0,160.0,102.0,410.0,15872.0,0.0,512.0,0.0
2252,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2253,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2254,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2255,15446.0,249.0,282.0,407.0,15695.0,0.0,689.0,0.0
2256,16141.0,243.0,0.0,0.0,16384.0,0.0,0.0,0.0
2257,12675.0,205.0,2057.0,1447.0,12880.0,0.0,3504.0,0.0
2258,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2259,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2260,15270.0,78.0,563.0,473.0,15348.0,0.0,1036.0,0.0
2261,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2262,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2263,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2264,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2265,15594.0,46.0,419.0,325.0,15640.0,0.0,744.0,0.0
2266,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2267,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2268,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2269,15776.0,547.0,46.0,15.0,16323.0,0.0,61.0,0.0
2270,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2271,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2272,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2273,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2274,14291.0,1428.0,460.0,205.0,15719.0,0.0,665.0,0.0
2275,15516.0,116.0,366.0,386.0,15632.0,0.0,752.0,0.0
2276,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2277,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2278,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2279,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2280,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2281,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2282,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2283,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2284,13822.0,606.0,455.0,1501.0,14428.0,0.0,1956.0,0.0
2285,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2286,14833.0,154.0,1320.0,77.0,14987.0,0.0,1397.0,0.0
2287,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2288,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2289,15535.0,5.0,602.0,242.0,15540.0,0.0,844.0,0.0
2290,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2291,14961.0,58.0,855.0,510.0,15019.0,0.0,1365.0,0.0
2292,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2293,16330.0,0.0,54.0,0.0,16330.0,0.0,54.0,0.0
2294,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2295,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2296,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2297,15832.0,0.0,552.0,0.0,15832.0,0.0,552.0,0.0
2298,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2299,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2300,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2301,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2302,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2303,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2304,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2305,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2306,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2307,15837.0,0.0,547.0,0.0,15837.0,0.0,547.0,0.0
2308,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2309,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2310,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2311,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2312,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2313,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2314,15279.0,31.0,1027.0,47.0,15310.0,0.0,1074.0,0.0
2315,16102.0,282.0,0.0,0.0,16384.0,0.0,0.0,0.0
2316,15400.0,28.0,649.0,307.0,15428.0,0.0,956.0,0.0
2317,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2318,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2319,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2320,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2321,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2322,14852.0,250.0,329.0,953.0,15102.0,0.0,1282.0,0.0
2323,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2324,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2325,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2326,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2327,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2328,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2329,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2330,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2331,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2332,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2333,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2334,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2335,13263.0,65.0,1974.0,1082.0,13328.0,0.0,3056.0,0.0
2336,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2337,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2338,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2339,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2340,15964.0,2.0,346.0,72.0,15966.0,0.0,418.0,0.0
2341,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2342,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2343,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2344,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2345,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2346,14646.0,184.0,562.0,992.0,14830.0,0.0,1554.0,0.0
2347,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2348,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2349,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2350,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2351,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2352,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2353,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2354,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2355,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2356,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2357,15847.0,53.0,131.0,353.0,15900.0,0.0,484.0,0.0
2358,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2359,14887.0,158.0,620.0,719.0,15045.0,0.0,1339.0,0.0
2360,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2361,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2362,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2363,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2364,14859.0,130.0,1050.0,345.0,14989.0,0.0,1395.0,0.0
2365,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2366,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2367,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2368,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2369,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2370,15621.0,0.0,763.0,0.0,15621.0,0.0,763.0,0.0
2371,15561.0,0.0,823.0,0.0,15561.0,0.0,823.0,0.0
2372,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2373,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2374,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2375,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2376,16138.0,0.0,246.0,0.0,16138.0,0.0,246.0,0.0
2377,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2378,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2379,15502.0,6.0,721.0,155.0,15508.0,0.0,876.0,0.0
2380,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2381,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2382,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2383,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2384,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2385,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2386,12763.0,224.0,2004.0,1393.0,12987.0,0.0,3397.0,0.0
2387,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2388,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2389,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2390,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2391,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2392,16122.0,262.0,0.0,0.0,16384.0,0.0,0.0,0.0
2393,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2394,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2395,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2396,15007.0,251.0,316.0,810.0,15258.0,0.0,1126.0,0.0
2397,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2398,16049.0,48.0,75.0,212.0,16097.0,0.0,287.0,0.0
2399,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2400,15949.0,385.0,0.0,50.0,16334.0,0.0,50.0,0.0
2401,12808.0,3.0,2452.0,1121.0,12811.0,0.0,3573.0,0.0
2402,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2403,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2404,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2405,15727.0,460.0,51.0,146.0,16187.0,0.0,197.0,0.0
2406,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2407,14866.0,45.0,667.0,806.0,14911.0,0.0,1473.0,0.0
2408,15897.0,111.0,161.0,215.0,16008.0,0.0,376.0,0.0
2409,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2410,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2411,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2412,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2413,15745.0,0.0,639.0,0.0,15745.0,0.0,639.0,0.0
2414,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2415,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2416,16363.0,21.0,0.0,0.0,16384.0,0.0,0.0,0.0
2417,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2418,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2419,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2420,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2421,14993.0,238.0,893.0,260.0,15231.0,0.0,1153.0,0.0
2422,13615.0,655.0,994.0,1120.0,14270.0,0.0,2114.0,0.0
2423,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
2424,13789.0,408.0,953.0,1234.0,14197.0,0.0,2187.0,0.0
